V1,V2,V3,V4
strongsubj,애절한 그리움,-2,negative
weaksubj,애정,1,positive
strongsubj,애정 어린,2,positive
weaksubj,애정이나,1,positive
weaksubj,애정이나 감정을,1,positive
strongsubj,애지석지,2,positive
strongsubj,애지석지하다,2,positive
strongsubj,애지중지,2,positive
strongsubj,애지중지하다,2,positive
weaksubj,애착,1,positive
weaksubj,애착하다,1,positive
weaksubj,애처가,1,positive
strongsubj,애처로이,-2,negative
strongsubj,애처롭거나,-2,negative
strongsubj,애처롭게,-2,negative
strongsubj,애처롭고,-2,negative
strongsubj,애처롭고 쓸쓸하다,-2,negative
strongsubj,애처롭다,-2,negative
weaksubj,애타는,-1,negative
weaksubj,애타는 마음,-1,negative
weaksubj,애타심,1,positive
weaksubj,애타적,1,positive
strongsubj,애탄,-2,negative
strongsubj,애통,-2,negative
strongsubj,애통하다,-2,negative
strongsubj,애통할,-2,negative
strongsubj,애통할 때,-2,negative
strongsubj,애통히,-2,negative
weaksubj,애틋하게,1,positive
weaksubj,애틋하게 생각하고,1,positive
weaksubj,야금야금 빼앗다,-1,negative
weaksubj,야단스러워지는,-1,negative
weaksubj,야단스러워지는 모양,-1,negative
weaksubj,야단스럽게,-1,negative
weaksubj,야단스럽게 떠들어,-1,negative
weaksubj,야단스럽게 부르짖으며,-1,negative
weaksubj,야단스럽게 울기도,-1,negative
weaksubj,야단스럽고,-1,negative
weaksubj,야단스럽고 부산하게,-1,negative
weaksubj,야들야들하게,1,positive
weaksubj,야들야들하게 보드랍고,1,positive
weaksubj,야들야들한,1,positive
weaksubj,야들야들한 느낌이,1,positive
strongsubj,야멸치게,-2,negative
strongsubj,야멸치게 말하다,-2,negative
strongsubj,야멸치고,-2,negative
strongsubj,야멸치고 인정이,-2,negative
strongsubj,야무지게,2,positive
strongsubj,야무지고,2,positive
strongsubj,야무지고 굳세게,2,positive
strongsubj,야무지고 튼튼하게,2,positive
strongsubj,야무지다,2,positive
strongsubj,야무지지 못하고,-2,negative
strongsubj,야무지지 못하다,-2,negative
strongsubj,야무지지 못하여,-2,negative
strongsubj,야무지지 못한,-2,negative
weaksubj,야무진,1,positive
weaksubj,야무진 느낌을,1,positive
weaksubj,야물다,1,positive
weaksubj,야물지 못하고,-1,negative
strongsubj,야박스럽다,-2,negative
strongsubj,야박히,-2,negative
strongsubj,야비하다,-2,negative
strongsubj,야비한,-2,negative
strongsubj,야살스러운,-2,negative
strongsubj,야살스러운 데가,-2,negative
strongsubj,야살스러움,-2,negative
strongsubj,야살스럽게,-2,negative
strongsubj,야살스럽게 웃는,-2,negative
strongsubj,야속,-2,negative
strongsubj,야속스럽다,-2,negative
strongsubj,야속스레,-2,negative
strongsubj,야속하게,-2,negative
strongsubj,야속하게 여겨,-2,negative
strongsubj,야속하게 여기는,-2,negative
strongsubj,야속하다,-2,negative
strongsubj,야속히,-2,negative
weaksubj,야위거나,-1,negative
weaksubj,야위거나 메말라,-1,negative
weaksubj,야위고,-1,negative
weaksubj,야위다,-1,negative
weaksubj,야위어,-1,negative
weaksubj,야윈,-1,negative
weaksubj,야윈 데가,-1,negative
weaksubj,야윈 모양,-1,negative
strongsubj,야유할,-2,negative
strongsubj,야유할 때,-2,negative
strongsubj,야풍,-2,negative
weaksubj,야필패,-1,negative
strongsubj,약간 고까워하는,-2,negative
strongsubj,약간 곯은,-2,negative
weaksubj,약간 다급하게,-1,negative
weaksubj,약간 머뭇거리다,-1,negative
weaksubj,약간 쉰,-1,negative
weaksubj,약간 시들어,-1,negative
weaksubj,약간 움츠러드는,-1,negative
weaksubj,약간 짓무르고,-1,negative
weaksubj,약간 차갑게,-1,negative
weaksubj,약빠르고,-1,negative
weaksubj,약빠르고 밉다,-1,negative
weaksubj,약빠르지,-1,negative
weaksubj,약빠르지 못하다,-1,negative
weaksubj,약삭빠르다,1,positive
weaksubj,약속을 지키다,1,positive
weaksubj,약속이 성립하다,1,positive
strongsubj,약은 사람,-2,negative
strongsubj,약을 올리거나,-2,negative
strongsubj,약이 올라,-2,negative
strongsubj,약점,-2,negative
weaksubj,약점을,-1,negative
weaksubj,약점을 잡아,-1,negative
strongsubj,약탈하거나,-2,negative
strongsubj,약탈하거나 노략질하는,-2,negative
strongsubj,약탈하거나 노략질함을,-2,negative
weaksubj,약하거나,-1,negative
weaksubj,약하고,-1,negative
weaksubj,약하다,-1,negative
weaksubj,약하면,-1,negative
weaksubj,약하면 피는,-1,negative
weaksubj,약하여,-1,negative
weaksubj,약하여서,-1,negative
weaksubj,약하여져서,-1,negative
weaksubj,약하여지는,-1,negative
weaksubj,약하여지는 병,-1,negative
weaksubj,약하여지는 증상,-1,negative
weaksubj,약하여진 증상,-1,negative
weaksubj,약한,-1,negative
weaksubj,약한 상태에,-1,negative
weaksubj,약한 자는,-1,negative
weaksubj,약해져서,-1,negative
weaksubj,약해지다,-1,negative
weaksubj,약해진,-1,negative
weaksubj,약해진 눈,-1,negative
weaksubj,얄망궂고,-1,negative
strongsubj,얄망궃고,-2,negative
strongsubj,얄망궃고 능청스러운,-2,negative
strongsubj,얄미운,-2,negative
strongsubj,얄미운 데가,-2,negative
strongsubj,얄미운 태도로,-2,negative
strongsubj,얄미울,-2,negative
strongsubj,얄미울 정도로,-2,negative
strongsubj,얄밉게,-2,negative
strongsubj,얄밉게 구는,-2,negative
strongsubj,얄밉게 넘어다보는,-2,negative
strongsubj,얄밉게 놀기만,-2,negative
strongsubj,얄밉게 빈정거리며,-2,negative
strongsubj,얄밉게 우는,-2,negative
strongsubj,얄밉게 이죽이죽하면서,-2,negative
strongsubj,얄밉게 흔들리거나,-2,negative
strongsubj,얄밉고,-2,negative
strongsubj,얄밉다,-2,negative
weaksubj,얌전하고,1,positive
strongsubj,얌전하지 않아,-2,negative
weaksubj,얌치없이,-1,negative
weaksubj,얌치없이 태연하다,-1,negative
weaksubj,양기가 부족하여,-1,negative
weaksubj,양기가 허하여,-1,negative
weaksubj,양득,1,positive
weaksubj,양보하지 아니하다,-1,negative
weaksubj,양보하지 않고,-1,negative
weaksubj,양심에 거리끼어,-1,negative
weaksubj,양심에 벗어나는,-1,negative
weaksubj,양심을 속이다,-1,negative
weaksubj,얕보다,-1,negative
strongsubj,얕잡거나,-2,negative
strongsubj,얕잡거나 업신여기다,-2,negative
strongsubj,얕잡아,-2,negative
strongsubj,얕잡아 보다,-2,negative
strongsubj,얕잡아 봄,-2,negative
weaksubj,어그러뜨리다,-1,negative
weaksubj,어그러지고,-1,negative
weaksubj,어그러지고 사나운,-1,negative
weaksubj,어그러지다,-1,negative
weaksubj,어긋나,-1,negative
strongsubj,어긋나 나쁘다,-2,negative
weaksubj,어긋나 있게,-1,negative
weaksubj,어긋나 있다,-1,negative
weaksubj,어긋나게,-1,negative
weaksubj,어긋나고,-1,negative
weaksubj,어긋나고 비뚤어져서,-1,negative
weaksubj,어긋나는,-1,negative
weaksubj,어긋나는 데가,-1,negative
strongsubj,어긋나는 생각,-2,negative
strongsubj,어긋나는 생각을,-2,negative
weaksubj,어긋나다,-1,negative
weaksubj,어긋나지 아니하게,1,positive
weaksubj,어긋나지 아니하고,1,positive
weaksubj,어긋나지 않고,1,positive
weaksubj,어긋남에도 불구하고,-1,negative
weaksubj,어긋남이 없는,1,positive
weaksubj,어긋남이 없다,1,positive
weaksubj,어긋남이 없이,1,positive
weaksubj,어기다,-1,negative
weaksubj,어두운 빛을,-1,negative
weaksubj,어두운 상태,-1,negative
weaksubj,어두침침하게,-1,negative
weaksubj,어두침침하게 까무스름하다,-1,negative
weaksubj,어두침침하고,-1,negative
weaksubj,어두침침하고 쓸쓸하다,-1,negative
weaksubj,어둑하다,-1,negative
weaksubj,어둡거나,-1,negative
weaksubj,어둡거나 험하여,-1,negative
weaksubj,어둡고,-1,negative
weaksubj,어둡고 침침하다,-1,negative
weaksubj,어둡다,-1,negative
weaksubj,어떤 두려움으로,-1,negative
weaksubj,어떤 병이,-1,negative
weaksubj,어떤 병이나,-1,negative
weaksubj,어떤 약점을,-1,negative
strongsubj,어려우며,-2,negative
strongsubj,어려운,-2,negative
strongsubj,어려운 고비를,-2,negative
strongsubj,어려운 대목에서,-2,negative
strongsubj,어려운 데가,-2,negative
strongsubj,어려운 모양,-2,negative
strongsubj,어려운 버릇,-2,negative
strongsubj,어려운 병,-2,negative
strongsubj,어려운 상태가,-2,negative
strongsubj,어려운 상태이다,-2,negative
strongsubj,어려운 상황을,-2,negative
strongsubj,어려운 일에,-2,negative
strongsubj,어려운 일을,-2,negative
strongsubj,어려운 일이나,-2,negative
strongsubj,어려운 지경에,-2,negative
strongsubj,어려운 지경에서,-2,negative
strongsubj,어려운 처지나,-2,negative
strongsubj,어려운 처지에,-2,negative
strongsubj,어려운 형편에,-2,negative
strongsubj,어려울,-2,negative
strongsubj,어려울 정도로,-2,negative
strongsubj,어려움,-2,negative
weaksubj,어려움 없이,1,positive
strongsubj,어려움에,-2,negative
weaksubj,어려움을 극복하다,1,positive
strongsubj,어려워,-2,negative
strongsubj,어려워서,-2,negative
strongsubj,어려워서 애를 먹는,-2,negative
strongsubj,어려워하는,-2,negative
strongsubj,어려워하는 모양,-2,negative
strongsubj,어려워하다,-2,negative
weaksubj,어렴풋하다,-1,negative
strongsubj,어렵거나,-2,negative
strongsubj,어렵거나 곤란하게,-2,negative
strongsubj,어렵거나 곤란하다,-2,negative
strongsubj,어렵거나 부끄럽다,-2,negative
strongsubj,어렵게,-2,negative
strongsubj,어렵게 살아가는,-2,negative
strongsubj,어렵게 여기다,-2,negative
strongsubj,어렵게 힘들여,-2,negative
strongsubj,어렵고,-2,negative
strongsubj,어렵고 쪼들린,-2,negative
strongsubj,어렵다,-2,negative
weaksubj,어렵지 않게,1,positive
weaksubj,어른 같은,1,positive
weaksubj,어름어름,-1,negative
weaksubj,어름어름 넘기는,-1,negative
weaksubj,어름어름 넘기다,-1,negative
weaksubj,어리둥절하여,-1,negative
weaksubj,어리벙,-1,negative
weaksubj,어리벙벙,-1,negative
weaksubj,어리벙벙하게,-1,negative
weaksubj,어리벙벙하다,-1,negative
weaksubj,어리벙벙하여,-1,negative
weaksubj,어리빙빙하다,-1,negative
weaksubj,어리삥삥하다,-1,negative
strongsubj,어리석게,-2,negative
strongsubj,어리석게 구는,-2,negative
strongsubj,어리석고,-2,negative
strongsubj,어리석고 둔한,-2,negative
strongsubj,어리석고 못된,-2,negative
strongsubj,어리석다,-2,negative
strongsubj,어리석어,-2,negative
strongsubj,어리석어 보이는,-2,negative
strongsubj,어리석어서,-2,negative
strongsubj,어리석으며,-2,negative
strongsubj,어리석은,-2,negative
strongsubj,어리석은 데가,-2,negative
strongsubj,어리석은 듯하다,-2,negative
strongsubj,어리석은 말이나,-2,negative
strongsubj,어리석은 사람,-2,negative
strongsubj,어리석은 사람을,-2,negative
strongsubj,어리석은 사람의,-2,negative
strongsubj,어리석은 사람이라는,-2,negative
strongsubj,어리석은 질문에,-2,negative
strongsubj,어리석은 짓,-2,negative
strongsubj,어리석은 행동,-2,negative
strongsubj,어리석음,-2,negative
strongsubj,어리숙하다,-2,negative
strongsubj,어린아이가 영리하고,2,positive
weaksubj,어물어물,-1,negative
weaksubj,어물어물 망설이기만,-1,negative
weaksubj,어물어물하다,-1,negative
weaksubj,어색스럽다,-1,negative
weaksubj,어색하거나,-1,negative
weaksubj,어색하거나 거북하거나,-1,negative
weaksubj,어색하고,-1,negative
weaksubj,어색하고 부자연스럽게,-1,negative
weaksubj,어색하고 쑥스럽다,-1,negative
weaksubj,어색하다,-1,negative
weaksubj,어색한,-1,negative
weaksubj,어색한 느낌,-1,negative
weaksubj,어색한 느낌이,-1,negative
weaksubj,어색한 데가,-1,negative
weaksubj,어설프게,-1,negative
weaksubj,어설프고,-1,negative
weaksubj,어설프다,-1,negative
weaksubj,어설프며,-1,negative
weaksubj,어설픈,-1,negative
weaksubj,어설픈 데가,-1,negative
weaksubj,어설픈 듯하다,-1,negative
weaksubj,어설피,-1,negative
weaksubj,어수룩하고,-1,negative
weaksubj,어수룩하고 만만한,-1,negative
weaksubj,어수룩한,-1,negative
weaksubj,어수룩한 데가,-1,negative
weaksubj,어수선하거나,-1,negative
weaksubj,어수선하거나 다보록하다,-1,negative
weaksubj,어수선하게,-1,negative
weaksubj,어수선하게 들떠,-1,negative
weaksubj,어수선하게 들뜨는,-1,negative
weaksubj,어수선하게 떠드는,-1,negative
weaksubj,어수선하게 떠들다,-1,negative
weaksubj,어수선하게 생각함,-1,negative
weaksubj,어수선하게 소란이,-1,negative
weaksubj,어수선하게 움직이며,-1,negative
weaksubj,어수선하게 이야기하다,-1,negative
weaksubj,어수선하게 흩어져,-1,negative
weaksubj,어수선하고,-1,negative
weaksubj,어수선하고 소란스러운,-1,negative
weaksubj,어수선하고 소란스러움,-1,negative
weaksubj,어수선하고 소란스럽다,-1,negative
weaksubj,어수선하고 소홀하게,-1,negative
weaksubj,어수선하고 소홀하다,-1,negative
weaksubj,어수선하고 엉성하다,-1,negative
weaksubj,어수선하다,-1,negative
weaksubj,어수선하여,-1,negative
weaksubj,어수선한,-1,negative
weaksubj,어수선한 모양,-1,negative
weaksubj,어수선함,-1,negative
strongsubj,어여뿌다,2,positive
strongsubj,어여쁘다,2,positive
strongsubj,어울려,2,positive
strongsubj,어울리게,2,positive
strongsubj,어울리게 알맞다,2,positive
strongsubj,어울리고,2,positive
strongsubj,어울리는,2,positive
strongsubj,어울리다,2,positive
strongsubj,어울리어,2,positive
strongsubj,어울리어 친하다,2,positive
strongsubj,어울리어 호화스럽다,2,positive
weaksubj,어울리지 아니하고,-1,negative
weaksubj,어울리지 아니한,-1,negative
weaksubj,어울리지 않거나,-1,negative
weaksubj,어울리지 않게,-1,negative
weaksubj,어울리지 않고,-1,negative
weaksubj,어울리지 않다,-1,negative
weaksubj,어울리지 않아,-1,negative
weaksubj,어울린 맛과 세련됨이 없이,-1,negative
weaksubj,어이가 없거나,-1,negative
weaksubj,어이없다,-1,negative
weaksubj,어이없을,-1,negative
weaksubj,어이없을 때,-1,negative
weaksubj,어이없이,-1,negative
weaksubj,어정쩡히,-1,negative
strongsubj,어줍거나,-2,negative
strongsubj,어줍잖다,-2,negative
weaksubj,어중간한,-1,negative
weaksubj,어중간한 모양,-1,negative
weaksubj,어중간한 사람,-1,negative
weaksubj,어중간한 태도,-1,negative
weaksubj,어지간하게,1,positive
strongsubj,어지간히 보잘것없고,-2,negative
weaksubj,어지간히 시들어,-1,negative
weaksubj,어지러우며,-1,negative
weaksubj,어지러운,-1,negative
weaksubj,어지러운 기운이,-1,negative
weaksubj,어지러운 느낌,-1,negative
weaksubj,어지러운 데가,-1,negative
weaksubj,어지러운 모양,-1,negative
weaksubj,어지러운 상태로,-1,negative
weaksubj,어지러운 상태에,-1,negative
strongsubj,어지러운 일을,-2,negative
weaksubj,어지러운 자리,-1,negative
weaksubj,어지러울 정도로,-1,negative
weaksubj,어지러워,-1,negative
strongsubj,어지러워 까무러칠,-2,negative
weaksubj,어지러워서,-1,negative
weaksubj,어지러워지는,-1,negative
weaksubj,어지러워지는 모양,-1,negative
weaksubj,어지럼증,-1,negative
weaksubj,어지럽거나,-1,negative
weaksubj,어지럽게,-1,negative
weaksubj,어지럽게 늘어져,-1,negative
weaksubj,어지럽게 뒤섞여,-1,negative
weaksubj,어지럽게 일어나,-1,negative
weaksubj,어지럽게 하는,-1,negative
weaksubj,어지럽게 하다,-1,negative
weaksubj,어지럽게 흔들거리는,-1,negative
weaksubj,어지럽게 흔들거리다,-1,negative
weaksubj,어지럽게 흩어져,-1,negative
weaksubj,어지럽게 흩어지거나,-1,negative
weaksubj,어지럽게 흩어지다,-1,negative
weaksubj,어지럽고,-1,negative
strongsubj,어지럽고 메스꺼워,-2,negative
strongsubj,어지럽고 아프며,-2,negative
weaksubj,어지럽다,-1,negative
weaksubj,어지럽도록,-1,negative
weaksubj,어지럽지 아니하다,1,positive
weaksubj,어지르다,-1,negative
strongsubj,어진,2,positive
strongsubj,어진 마음으로,2,positive
strongsubj,어진 사람,2,positive
strongsubj,어진 선비를,2,positive
strongsubj,어질고,2,positive
strongsubj,어질고 지혜로우며,2,positive
weaksubj,어질다,1,positive
weaksubj,어집럽게 일어나거나,-1,negative
strongsubj,어쭙잖다,-2,negative
weaksubj,어찌할 바를 모르는,-1,negative
weaksubj,어찌할 바를 모르다,-1,negative
weaksubj,어찌할 바를 몰라,-1,negative
weaksubj,어찌할 줄 몰라서,-1,negative
weaksubj,어찌할 줄을 몰라,-1,negative
weaksubj,어찔어찔하다,-1,negative
weaksubj,어찔어찔한,-1,negative
weaksubj,어찔어찔한 모양,-1,negative
weaksubj,어처구니없는,-1,negative
weaksubj,어처구니없는 짓,-1,negative
weaksubj,어처구니없다,-1,negative
weaksubj,어처구니없다고,-1,negative
weaksubj,어처구니없이,-1,negative
weaksubj,어필하다,1,positive
strongsubj,억누루는 짓,-2,negative
